cai_score,gene,host,subtype
0.7954338767925437,HA,chicken,H5N1
0.7954338767925437,HA,chicken,H5N1
0.7964068748449994,HA,chicken,H5N1
0.7927761179570953,HA,chicken,H5N1
0.7927761179570953,HA,chicken,H5N1
0.7667565235355135,PB1,chicken,H5N1
0.797320515681876,HA,chicken,H5N1
0.7610739830368176,PB1,chicken,H5N1
0.7944853285830986,HA,chicken,H5N1
0.7640899683927129,PB2,chicken,H5N1
0.7535232442583599,PB1,chicken,H5N1
0.7814842800423,PA,chicken,H5N1
0.7864169004166534,NP,chicken,H5N1
0.8245475227443847,NA,chicken,H5N1
0.7956760122047651,HA,chicken,H5N1
0.7942628522491938,HA,chicken,H5N1
0.8197546753226811,NA,chicken,H5N1
0.7816783548730717,NP,chicken,H5N1
0.7892399344481238,HA,chicken,H5N1
0.7890442106117466,PA,chicken,H5N1
0.7716844682971576,PB1,chicken,H5N1
0.7708243533729786,PB2,chicken,H5N1
0.788219883747981,NP,chicken,H5N1
0.7880366328454776,NP,chicken,H5N1
0.7667643258157009,PB2,chicken,H5N1
0.7662093217668691,PB2,chicken,H5N1
0.7663622448398981,PB2,chicken,H5N1
0.7676110619443643,PB2,chicken,H5N1
0.7653097488120146,PB2,chicken,H5N1
0.7681058979958583,PB2,chicken,H5N1
0.7681058979958583,PB2,chicken,H5N1
0.7681058979958583,PB2,chicken,H5N1
0.7679375998268755,PB2,chicken,H5N1
0.7681058979958583,PB2,chicken,H5N1
0.766608293234105,PB2,chicken,H5N1
0.7701019130324046,PB2,chicken,H5N1
0.7663536178743294,PB2,chicken,H5N1
0.765534470348682,PB2,chicken,H5N1
0.7666912388878151,PB2,chicken,H5N1
0.7669659194336582,PB2,chicken,H5N1
0.7861716208248125,PA,chicken,H5N1
0.7862574476177911,PA,chicken,H5N1
0.7859940640953723,PA,chicken,H5N1
0.7860371155937521,PA,chicken,H5N1
0.7877317446666594,PA,chicken,H5N1
0.7861686176676931,PA,chicken,H5N1
0.7861686176676931,PA,chicken,H5N1
0.7861686176676931,PA,chicken,H5N1
0.7861686176676931,PA,chicken,H5N1
0.7877783697059567,PA,chicken,H5N1
0.7839988844974262,PA,chicken,H5N1
0.7849122848995429,PA,chicken,H5N1
0.7839239727013276,PA,chicken,H5N1
0.7868583457934715,PA,chicken,H5N1
0.7860282352000155,PA,chicken,H5N1
0.7835333335710232,PA,chicken,H5N1
0.7839988844974262,PA,chicken,H5N1
0.7905792510900314,NP,chicken,H5N1
0.7905792510900314,NP,chicken,H5N1
0.789835705798646,NP,chicken,H5N1
0.7891512648196182,NP,chicken,H5N1
0.7865507190199064,NP,chicken,H5N1
0.7879276806406809,NP,chicken,H5N1
0.7807245328779573,NP,chicken,H5N1
0.7881176416392546,NP,chicken,H5N1
0.8135009133668448,NA,chicken,H5N1
0.8144105897319447,NA,chicken,H5N1
0.8092001820100768,NA,chicken,H5N1
0.8134143483917209,NA,chicken,H5N1
0.8114814412899019,NA,chicken,H5N1
0.8131254536314697,NA,chicken,H5N1
0.8118536028854881,NA,chicken,H5N1
0.8119702635222926,NA,chicken,H5N1
0.8093433351734428,NA,chicken,H5N1
0.8115711789449538,NA,chicken,H5N1
0.8113663622668864,NA,chicken,H5N1
0.8113695719579719,NA,chicken,H5N1
0.813485669168742,NA,chicken,H5N1
0.8099990319767276,NA,chicken,H5N1
0.8120645646717285,NA,chicken,H5N1
0.8098260007404965,NA,chicken,H5N1
0.8137329250371717,NA,chicken,H5N1
0.8092090608932537,NA,chicken,H5N1
0.8085545994954528,NA,chicken,H5N1
0.8100950854994077,NA,chicken,H5N1
0.811449554219792,NA,chicken,H5N1
0.8093065456131315,NA,chicken,H5N1
0.8121839353708309,NA,chicken,H5N1
0.8114618936759034,NA,chicken,H5N1
0.8114618936759034,NA,chicken,H5N1
0.8114618936759034,NA,chicken,H5N1
0.8114618936759034,NA,chicken,H5N1
0.8114618936759034,NA,chicken,H5N1
0.8064932010537739,NA,chicken,H5N1
0.8109987000205584,NA,chicken,H5N1
0.8098534605258811,NA,chicken,H5N1
0.8139568180038826,NA,chicken,H5N1
0.8108469102015665,NA,chicken,H5N1
0.8064932010537739,NA,chicken,H5N1
0.7661911587850696,PB1,chicken,H5N1
0.7650114092728258,PB1,chicken,H5N1
0.7651487750563171,PB1,chicken,H5N1
0.7659224051433369,PB1,chicken,H5N1
0.7660932650447616,PB1,chicken,H5N1
0.7681351404220893,PB1,chicken,H5N1
0.7658590550947132,PB1,chicken,H5N1
0.7685760251314965,PB1,chicken,H5N1
0.7849976700740607,NP,chicken,H5N1
0.7848236396926388,NP,chicken,H5N1
0.7704674632296487,PB2,chicken,H5N1
0.8146231894749101,NA,chicken,H5N1
0.7967679270223517,HA,chicken,H5N1
0.7861880302782114,HA,chicken,H5N1
0.7701153982558221,PB2,chicken,H5N1
0.7839619770259149,NS,chicken,H5N1
0.7842473041841496,NS,chicken,H5N1
0.7846387620233477,NS,chicken,H5N1
0.7799452787742942,NS,chicken,H5N1
0.7998547916950761,HA,chicken,H5N1
0.80297323318229,HA,chicken,H5N1
0.7936826262749903,HA,chicken,H5N1
0.7977071110968456,HA,chicken,H5N1
0.7888221242428175,HA,chicken,H5N1
0.7982917671439458,HA,chicken,H5N1
0.789378997591554,HA,chicken,H5N1
0.7931320640439325,HA,chicken,H5N1
0.7966371818131166,HA,chicken,H5N1
0.7886757675650254,HA,chicken,H5N1
0.7928318374292153,HA,chicken,H5N1
0.7600473420357199,MP,chicken,H5N1
0.7935205612275902,HA,chicken,H5N1
0.7964159851835717,HA,chicken,H5N1
0.7912212139755843,HA,chicken,H5N1
0.795546329812551,HA,chicken,H5N1
0.7929509736922038,HA,chicken,H5N1
0.8004279007999198,HA,chicken,H5N1
0.7992682775135326,HA,chicken,H5N1
0.8015353993703257,HA,chicken,H5N1
0.7912421485250516,HA,chicken,H5N1
0.7965025227100971,HA,chicken,H5N1
0.7959218670496854,HA,chicken,H5N1
0.7966249814703055,HA,chicken,H5N1
0.7953799236082765,HA,chicken,H5N1
0.7985356249747984,HA,chicken,H5N1
0.7963192052483085,HA,chicken,H5N1
0.7965869716829223,HA,chicken,H5N1
0.7905170513353746,HA,chicken,H5N1
0.790917712080397,HA,chicken,H5N1
0.7955532034210893,HA,chicken,H5N1
0.79508689155639,HA,chicken,H5N1
0.7924968150158856,HA,chicken,H5N1
0.7955532034210893,HA,chicken,H5N1
0.7973422383361308,HA,chicken,H5N1
0.7927191612047373,HA,chicken,H5N1
0.7923063181445226,HA,chicken,H5N1
0.7944261506639306,HA,chicken,H5N1
0.7868986182509639,PA,chicken,H5N1
0.759669563335375,PB2,chicken,H5N1
0.7657810759029047,PB1,chicken,H5N1
0.7859287536887142,NP,chicken,H5N1
0.8123255537758588,NA,chicken,H5N1
0.7999011575168393,HA,chicken,H5N1
0.7646515413087203,PB2,chicken,H5N1
0.7659102931279317,PB1,chicken,H5N1
0.7866045433980517,NP,chicken,H5N1
0.8133941846941624,NA,chicken,H5N1
0.7986276140595656,HA,chicken,H5N1
0.7880382454880639,PA,chicken,H5N1
0.7610023543527665,PB2,chicken,H5N1
0.767036042510548,PB1,chicken,H5N1
0.7875287486350312,NP,chicken,H5N1
0.8104009836792517,NA,chicken,H5N1
0.797490917144453,HA,chicken,H5N1
0.78699828494896,PA,chicken,H5N1
0.7605962957187553,PB2,chicken,H5N1
0.7667017075791058,PB1,chicken,H5N1
0.786736725284259,NP,chicken,H5N1
0.8115970758567043,NA,chicken,H5N1
0.797490917144453,HA,chicken,H5N1
0.7601317835857128,PB2,chicken,H5N1
0.7870712700075997,NP,chicken,H5N1
0.797490917144453,HA,chicken,H5N1
0.7868986182509639,PA,chicken,H5N1
0.7599152688976462,PB2,chicken,H5N1
0.7665203397415391,PB1,chicken,H5N1
0.7870248082657995,NP,chicken,H5N1
0.8108038360104626,NA,chicken,H5N1
0.797542962972444,HA,chicken,H5N1
0.7870968971885005,PA,chicken,H5N1
0.7592364957540362,PB2,chicken,H5N1
0.7664281881344345,PB1,chicken,H5N1
0.7894345347373695,NP,chicken,H5N1
0.8111075463531803,NA,chicken,H5N1
0.8000920780694947,HA,chicken,H5N1
0.7870122986672307,PA,chicken,H5N1
0.7592364957540362,PB2,chicken,H5N1
0.7664281881344345,PB1,chicken,H5N1
0.7894345347373695,NP,chicken,H5N1
0.8111075463531803,NA,chicken,H5N1
0.7994891403396384,HA,chicken,H5N1
0.7867660567965253,PA,chicken,H5N1
0.7601317835857128,PB2,chicken,H5N1
0.7667017075791058,PB1,chicken,H5N1
0.786736725284259,NP,chicken,H5N1
0.8115970758567043,NA,chicken,H5N1
0.7981268919898832,HA,chicken,H5N1
0.7601317835857128,PB2,chicken,H5N1
0.7667017075791058,PB1,chicken,H5N1
0.786736725284259,NP,chicken,H5N1
0.8115970758567043,NA,chicken,H5N1
0.7988493561817609,HA,chicken,H5N1
0.7845743629375237,PA,chicken,H5N1
0.7630219824115457,PB2,chicken,H5N1
0.7645765986394983,PB1,chicken,H5N1
0.7860388936534266,NP,chicken,H5N1
0.8113799601944908,NA,chicken,H5N1
0.7995383147209489,HA,chicken,H5N1
0.7851514167441986,PA,chicken,H5N1
0.7612583527656344,PB2,chicken,H5N1
0.7649367482350141,PB1,chicken,H5N1
0.7873573221754179,NP,chicken,H5N1
0.807295270127933,NA,chicken,H5N1
0.7985679488261997,HA,chicken,H5N1
0.7860503468462997,PA,chicken,H5N1
0.762487713282998,PB2,chicken,H5N1
0.7654671575474454,PB1,chicken,H5N1
0.7883356668526673,NP,chicken,H5N1
0.8073088400045908,NA,chicken,H5N1
0.7985679488261997,HA,chicken,H5N1
0.7854095470601646,PA,chicken,H5N1
0.7590449537818262,PB2,chicken,H5N1
0.7649638542528222,PB1,chicken,H5N1
0.7870504138147223,NP,chicken,H5N1
0.8092651772620844,NA,chicken,H5N1
0.7963989433058766,HA,chicken,H5N1
0.7873784901837431,PA,chicken,H5N1
0.76033711981059,PB2,chicken,H5N1
0.7636982103885945,PB1,chicken,H5N1
0.7870504138147223,NP,chicken,H5N1
0.8092716993155821,NA,chicken,H5N1
0.797676037275548,HA,chicken,H5N1
0.7849112277945621,PA,chicken,H5N1
0.7599185316652409,PB2,chicken,H5N1
0.7656557077819154,PB1,chicken,H5N1
0.7871907607323212,NP,chicken,H5N1
0.8073088400045908,NA,chicken,H5N1
0.7988345234604828,HA,chicken,H5N1
0.7850191496244654,PA,chicken,H5N1
0.7610216615551427,PB2,chicken,H5N1
0.7657667863523901,PB1,chicken,H5N1
0.7869235464074573,NP,chicken,H5N1
0.8078003751606863,NA,chicken,H5N1
0.7995447805675062,HA,chicken,H5N1
0.7856884085110675,PA,chicken,H5N1
0.762282611024684,PB2,chicken,H5N1
0.7629869480170787,PB1,chicken,H5N1
0.7863911804255678,NP,chicken,H5N1
0.8113799601944908,NA,chicken,H5N1
0.7992812606896352,HA,chicken,H5N1
0.7854821480432735,PA,chicken,H5N1
0.7611026214161632,PB2,chicken,H5N1
0.765732492956122,PB1,chicken,H5N1
0.7870504138147223,NP,chicken,H5N1
0.8102080137783461,NA,chicken,H5N1
0.7966582572545939,HA,chicken,H5N1
0.7855265202886076,PA,chicken,H5N1
0.7588261481966282,PB2,chicken,H5N1
0.7641576665992632,PB1,chicken,H5N1
0.7867623214605128,NP,chicken,H5N1
0.8083204019994199,NA,chicken,H5N1
0.7979050972241813,HA,chicken,H5N1
0.7854821480432735,PA,chicken,H5N1
0.7611026214161632,PB2,chicken,H5N1
0.765732492956122,PB1,chicken,H5N1
0.7873481573538808,NP,chicken,H5N1
0.8102587980900503,NA,chicken,H5N1
0.7966582572545939,HA,chicken,H5N1
0.7855032280384142,PA,chicken,H5N1
0.7590331187155196,PB2,chicken,H5N1
0.7635851831012541,PB1,chicken,H5N1
0.7867623214605128,NP,chicken,H5N1
0.8086660889877937,NA,chicken,H5N1
0.7959871695643737,HA,chicken,H5N1
0.7854821480432735,PA,chicken,H5N1
0.7611026214161632,PB2,chicken,H5N1
0.765732492956122,PB1,chicken,H5N1
0.7870504138147223,NP,chicken,H5N1
0.8102587980900503,NA,chicken,H5N1
0.7966582572545939,HA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7641153844937609,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7649933084446177,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7981383990820068,HA,chicken,H5N1
0.7868787125786805,PA,chicken,H5N1
0.7602109308253352,PB2,chicken,H5N1
0.764617700903965,PB1,chicken,H5N1
0.7849983913890334,NP,chicken,H5N1
0.8127818344924053,NA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7641153844937609,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7978205138693107,HA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7649933084446177,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7641153844937609,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7981383990820068,HA,chicken,H5N1
0.7887673919692617,PA,chicken,H5N1
0.7641153844937609,PB2,chicken,H5N1
0.7672036542828572,PB1,chicken,H5N1
0.7860299987569307,NP,chicken,H5N1
0.8137689807953695,NA,chicken,H5N1
0.7981383990820068,HA,chicken,H5N1
0.7849943441786499,PA,chicken,H5N1
0.7878870741846424,PA,chicken,H5N1
0.7831621807142266,PA,chicken,H5N1
0.7858755885290116,PA,chicken,H5N1
0.784001045819514,PA,chicken,H5N1
0.7859991872422187,PA,chicken,H5N1
0.784878839536293,PA,chicken,H5N1
0.7846596070937354,PA,chicken,H5N1
0.7858912849341682,PA,chicken,H5N1
0.7858912849341682,PA,chicken,H5N1
0.784644471185735,PA,chicken,H5N1
0.784644471185735,PA,chicken,H5N1
0.7856458390926477,PA,chicken,H5N1
0.7855126846621477,PA,chicken,H5N1
0.7844791260275698,PA,chicken,H5N1
0.7845548325085754,PA,chicken,H5N1
0.781007714462193,PA,chicken,H5N1
0.7839511137911752,PA,chicken,H5N1
0.7855337138007099,PA,chicken,H5N1
0.7817548646071188,PA,chicken,H5N1
0.7870951016893015,PA,chicken,H5N1
0.7857310431985409,PA,chicken,H5N1
0.7821893447319422,NP,chicken,H5N1
0.7840931146453484,NP,chicken,H5N1
0.7837651226938755,NP,chicken,H5N1
0.786025248923038,NP,chicken,H5N1
0.7855178367710218,NP,chicken,H5N1
0.8123944195084958,NA,chicken,H5N1
0.809351440502702,NA,chicken,H5N1
0.8150120388169179,NA,chicken,H5N1
0.8070926238473957,NA,chicken,H5N1
0.8115619752921632,NA,chicken,H5N1
0.8103403282306852,NA,chicken,H5N1
0.8122606278522284,NA,chicken,H5N1
0.8142032785586445,NA,chicken,H5N1
0.8120483608404462,NA,chicken,H5N1
0.812530641283497,NA,chicken,H5N1
0.8119250537000414,NA,chicken,H5N1
0.7665450728685668,PB1,chicken,H5N1
0.7631362128017207,PB1,chicken,H5N1
0.764507912670253,PB1,chicken,H5N1
0.7660791730964182,PB1,chicken,H5N1
0.7634165229928453,PB1,chicken,H5N1
0.7630341623152347,PB1,chicken,H5N1
0.7632257007830333,PB1,chicken,H5N1
0.7631194811560972,PB1,chicken,H5N1
0.7685882771437664,PB1,chicken,H5N1
0.7671925926932691,PB1,chicken,H5N1
0.7658415154232043,PB1,chicken,H5N1
0.7632060471897824,PB1,chicken,H5N1
0.7561469893037773,MP,chicken,H5N1
0.7900085788706388,HA,chicken,H5N1
0.7900298140749772,HA,chicken,H5N1
0.7878483707659845,HA,chicken,H5N1
0.8118731459230529,NA,chicken,H5N1
0.7742198287716814,NP,chicken,H5N1
0.7596676864654469,PB1,chicken,H5N1
0.7627673167571736,PB2,chicken,H5N1
0.7890304992147531,PA,chicken,H5N1
0.8058453812156454,NA,chicken,H5N1
0.7791432262176088,NP,chicken,H5N1
0.8058087332830618,HA,chicken,H5N1
0.7928534240274633,PA,chicken,H5N1
0.7646331927143505,PB1,chicken,H5N1
0.7637210867425432,PB2,chicken,H5N1
0.7915189450036392,HA,chicken,H5N1
0.7899953723350237,HA,chicken,H5N1
0.7921953408427378,HA,chicken,H5N1
0.7863458990570896,HA,chicken,H5N1
0.7879799948727629,HA,chicken,H5N1
0.7872235146485049,HA,chicken,H5N1
0.7885440682683684,HA,chicken,H5N1
0.7909802688217433,HA,chicken,H5N1
0.7901467096303508,HA,chicken,H5N1
0.7852102785433933,HA,chicken,H5N1
0.7934868564002211,HA,chicken,H5N1
0.7953063449057204,HA,chicken,H5N1
0.7948390777293236,HA,chicken,H5N1
0.7912736077326528,HA,chicken,H5N1
0.7972605014249733,HA,chicken,H5N1
0.7924282199210345,HA,chicken,H5N1
0.792486768052732,HA,chicken,H5N1
0.7944305461184847,HA,chicken,H5N1
0.7946521804004886,HA,chicken,H5N1
0.795816992441807,HA,chicken,H5N1
0.8155644512028695,NA,chicken,H5N1
0.812913011888311,NA,chicken,H5N1
0.8116448084900137,NA,chicken,H5N1
0.8117165221129048,NA,chicken,H5N1
0.8125368420071724,NA,chicken,H5N1
0.8120945292229897,NA,chicken,H5N1
0.8117997634113071,NA,chicken,H5N1
0.8114125769105508,NA,chicken,H5N1
0.8125225488802007,NA,chicken,H5N1
0.8119136456523405,NA,chicken,H5N1
0.8126296706756281,NA,chicken,H5N1
0.8139918382537572,NA,chicken,H5N1
0.8138149575515878,NA,chicken,H5N1
0.8138250302235198,NA,chicken,H5N1
0.812647666035595,NA,chicken,H5N1
0.7874857542737578,NP,chicken,H5N1
0.7867742627281956,NP,chicken,H5N1
0.786085367993234,NP,chicken,H5N1
0.7849976700740607,NP,chicken,H5N1
0.7828756379832444,NP,chicken,H5N1
0.7829277052692767,NP,chicken,H5N1
0.7923632567884484,HA,chicken,H5N1
0.7900930529035618,HA,chicken,H5N1
0.7932882516306323,HA,chicken,H5N1
0.7901612556530251,HA,chicken,H5N1
0.7935726280594273,HA,chicken,H5N1
0.7910390777512311,HA,chicken,H5N1
0.79337565956848,HA,chicken,H5N1
0.7914320798281502,HA,chicken,H5N1
0.791800091933412,HA,chicken,H5N1
0.792834218114587,HA,chicken,H5N1
0.7911634328903355,HA,chicken,H5N1
0.7903497558659255,HA,chicken,H5N1
0.7921293171215454,HA,chicken,H5N1
0.791440683662191,HA,chicken,H5N1
0.7905719144964628,HA,chicken,H5N1
0.786849470313845,PA,chicken,H5N1
0.7858217000778238,PA,chicken,H5N1
0.7852530143118144,PA,chicken,H5N1
0.7871948050179352,PA,chicken,H5N1
0.7851163354214812,PA,chicken,H5N1
0.7848448937865288,PA,chicken,H5N1
0.7667565235355135,PB1,chicken,H5N1
0.7659426682159944,PB1,chicken,H5N1
0.7650645403743499,PB1,chicken,H5N1
0.764663548598621,PB1,chicken,H5N1
0.7654196169988289,PB1,chicken,H5N1
0.7654876337459039,PB1,chicken,H5N1
0.7704664317421953,PB2,chicken,H5N1
0.7683795848392524,PB2,chicken,H5N1
0.7704664317421953,PB2,chicken,H5N1
0.7683872010469539,PB2,chicken,H5N1
0.7664860025670187,PB2,chicken,H5N1
0.768825482601318,PB2,chicken,H5N1
0.7954146676482906,HA,chicken,H5N1
0.7989366687441884,HA,chicken,H5N1
0.8125537688740576,NA,chicken,H5N1
0.7861200308044017,NP,chicken,H5N1
0.8003007765506709,HA,chicken,H5N1
0.7824080356152784,PA,chicken,H5N1
0.7638622824943148,PB1,chicken,H5N1
0.766351780237594,PB2,chicken,H5N1
0.8194746099920298,NA,chicken,H5N1
0.7968394100683943,HA,chicken,H5N1
0.7683425826148046,PB2,chicken,H5N1
0.7970830819193934,HA,chicken,H5N1
0.797115617651205,HA,chicken,H5N1
0.8205663553563,NA,chicken,H5N1
0.813296190395316,NA,chicken,H5N1
0.7862683802439322,HA,chicken,H5N1
0.8087932707304835,None,chicken,H5N1
0.7897022174174365,HA,chicken,H5N1
0.8123007375479997,None,chicken,H5N1
0.7890972768614886,HA,chicken,H5N1
0.8096880076174868,None,chicken,H5N1
0.7915146708169928,HA,chicken,H5N1
0.8087932707304835,None,chicken,H5N1
0.790012573314961,HA,chicken,H5N1
0.8083095965486795,None,chicken,H5N1
0.7901678378724959,HA,chicken,H5N1
0.8083095965486795,None,chicken,H5N1
0.7906664662955497,HA,chicken,H5N1
0.813624644731414,None,chicken,H5N1
0.7904874851178127,HA,chicken,H5N1
0.8087932707304835,None,chicken,H5N1
0.7902936973938905,HA,chicken,H5N1
0.8101965307389448,None,chicken,H5N1
0.7901624294053604,HA,chicken,H5N1
0.8042080853980849,HA,chicken,H5N1
0.7973172203776835,HA,chicken,H5N1
0.7966057860660066,HA,chicken,H5N1
0.8027628835129855,HA,chicken,H5N1
0.7998204988674686,HA,chicken,H5N1
0.7945325632399144,HA,chicken,H5N1
0.8005266526176357,HA,chicken,H5N1
0.7981890618783729,HA,chicken,H5N1
0.7982081531391925,HA,chicken,H5N1
0.7976100557742462,HA,chicken,H5N1
0.7992734227108403,HA,chicken,H5N1
0.7988636064686937,HA,chicken,H5N1
0.7933396213545418,HA,chicken,H5N1
0.7914896532613123,HA,chicken,H5N1
0.8010990439338331,HA,chicken,H5N1
0.7972509695160522,HA,chicken,H5N1
0.8011586025948672,HA,chicken,H5N1
0.7986020413299334,HA,chicken,H5N1
0.7986543052994322,HA,chicken,H5N1
0.7974580955240506,HA,chicken,H5N1
0.7974662514256875,HA,chicken,H5N1
0.7984967611148089,HA,chicken,H5N1
0.7980334946024404,HA,chicken,H5N1
0.7962296739687499,HA,chicken,H5N1
0.7991546731511017,HA,chicken,H5N1
0.7944854861698718,HA,chicken,H5N1
0.7920635178085722,HA,chicken,H5N1
0.7996307270452743,HA,chicken,H5N1
0.7949857347030469,HA,chicken,H5N1
0.7932260251003855,HA,chicken,H5N1
0.7941388870548224,HA,chicken,H5N1
0.792360271222218,HA,chicken,H5N1
0.7920554478369937,HA,chicken,H5N1
0.7930362682839344,HA,chicken,H5N1
0.7902922569382707,HA,chicken,H5N1
0.8021270004320779,HA,chicken,H5N1
0.8126161540768672,NA,chicken,H5N1
0.8118316133167294,NA,chicken,H5N1
0.8102288750256389,NA,chicken,H5N1
0.8102288750256389,NA,chicken,H5N1
0.8135905974613954,NA,chicken,H5N1
0.812696728860782,NA,chicken,H5N1
0.8100300647942618,NA,chicken,H5N1
0.8123328894685045,NA,chicken,H5N1
0.8095756345371242,NA,chicken,H5N1
0.8132204982989923,NA,chicken,H5N1
0.8151874332783551,NA,chicken,H5N1
0.8053986823821264,NA,chicken,H5N1
0.8113834735882519,NA,chicken,H5N1
0.8123957119385854,NA,chicken,H5N1
0.7845346635754934,NP,chicken,H5N1
0.7940526488774162,NP,chicken,H5N1
0.7760668818371903,NP,chicken,H5N1
0.7738837162518695,NP,chicken,H5N1
0.7761205824746589,NP,chicken,H5N1
0.7863427570968188,NP,chicken,H5N1
0.7867896649154289,NP,chicken,H5N1
0.7820378449609802,NP,chicken,H5N1
0.7800021830664634,NP,chicken,H5N1
0.7884831132096571,HA,chicken,H5N1
0.7981437329143044,HA,chicken,H5N1
0.8046571142745594,HA,chicken,H5N1
0.7924718525851104,HA,chicken,H5N1
0.7888453224988493,HA,chicken,H5N1
0.7949254523633682,HA,chicken,H5N1
0.7993432936927743,HA,chicken,H5N1
0.7953944122913645,HA,chicken,H5N1
0.7802919924172674,HA,chicken,H5N1
0.787856110830187,PA,chicken,H5N1
0.7904059659152097,PA,chicken,H5N1
0.7845616694136541,PA,chicken,H5N1
0.7754457734068041,PA,chicken,H5N1
0.7917001552904781,PA,chicken,H5N1
0.7910155412105503,PA,chicken,H5N1
0.7891899879529313,PA,chicken,H5N1
0.7846830807645095,PA,chicken,H5N1
0.7826042297534141,PA,chicken,H5N1
0.7616466193308788,PB2,chicken,H5N1
0.7607731578684972,PB2,chicken,H5N1
0.7622124224791609,PB2,chicken,H5N1
0.7684922270175505,PB2,chicken,H5N1
0.7641731363547121,PB2,chicken,H5N1
0.7640166485182663,PB2,chicken,H5N1
0.7633130999526149,PB2,chicken,H5N1
0.7698538082793771,PB2,chicken,H5N1
0.7669104979602126,PB2,chicken,H5N1
0.7842065954350544,PA,chicken,H5N1
0.7733441109386127,NP,chicken,H5N1
0.8179636906239852,NA,chicken,H5N1
0.7909528956359069,HA,chicken,H5N1
0.8143810539873502,NA,chicken,H5N1
0.7872313956309628,PA,chicken,H5N1
0.7698783381970646,NP,chicken,H5N1
0.796424657109639,HA,chicken,H5N1
0.8150653018093161,NA,chicken,H5N1
0.8151544683224183,NA,chicken,H5N1
0.8154178275343426,NA,chicken,H5N1
0.8145167589724381,NA,chicken,H5N1
0.8120715770144955,NA,chicken,H5N1
0.8154178275343426,NA,chicken,H5N1
0.8165280395591366,NA,chicken,H5N1
0.8070358070978244,NA,chicken,H5N1
0.8137511961732233,NA,chicken,H5N1
0.8034901631338247,NA,chicken,H5N1
0.8104976242061934,NA,chicken,H5N1
0.8097660425378692,NA,chicken,H5N1
0.8113650592763942,NA,chicken,H5N1
0.8119684310350821,NA,chicken,H5N1
0.810790387450156,NA,chicken,H5N1
0.7979408601441783,HA,chicken,H5N1
0.7994709517263142,HA,chicken,H5N1
0.797462558362318,HA,chicken,H5N1
0.798229201573128,HA,chicken,H5N1
0.7987896744073393,HA,chicken,H5N1
0.7970804815966993,HA,chicken,H5N1
0.7992642400890418,HA,chicken,H5N1
0.798816571186024,HA,chicken,H5N1
0.8012618524407211,HA,chicken,H5N1
0.7918623280421005,HA,chicken,H5N1
0.7954074804994833,HA,chicken,H5N1
0.7973476917897958,HA,chicken,H5N1
0.7993804206623197,HA,chicken,H5N1
0.7975173437821326,HA,chicken,H5N1
0.7973476917897958,HA,chicken,H5N1
0.7920892881262627,HA,chicken,H5N1
0.7889658778769213,HA,chicken,H5N1
0.7902090189770219,HA,chicken,H5N1
0.764902905560178,PB1,chicken,H5N1
0.7691949417075563,PB2,chicken,H5N1
0.7600886782193497,PB1,chicken,H5N1
0.7902471664351125,PA,chicken,H5N1
0.8071701917741126,NA,chicken,H5N1
0.8005797687621921,HA,chicken,H5N1
0.7692674682164213,PB2,chicken,H5N1
0.7602165441625736,PB1,chicken,H5N1
0.7882115583550022,PA,chicken,H5N1
0.8117904524104447,NA,chicken,H5N1
0.8020879434028098,HA,chicken,H5N1
0.7602165441625736,PB1,chicken,H5N1
0.7892148068913417,PA,chicken,H5N1
0.8117904524104447,NA,chicken,H5N1
0.8020879434028098,HA,chicken,H5N1
0.7683943968142714,PB2,chicken,H5N1
0.7576587174939581,PB1,chicken,H5N1
0.7913839722102394,PA,chicken,H5N1
0.8149603581037481,NA,chicken,H5N1
0.8032838696761768,HA,chicken,H5N1
0.7838820814633043,NP,chicken,H5N1
0.8112671759847758,NA,chicken,H5N1
0.8114409268185097,NA,chicken,H5N1
0.7955531828977546,HA,chicken,H5N1
0.8165158060566425,NA,chicken,H5N1
0.7951627597994169,HA,chicken,H5N1
0.8166412806633022,NA,chicken,H5N1
0.7951627597994169,HA,chicken,H5N1
0.8114409268185097,NA,chicken,H5N1
0.795661173650279,HA,chicken,H5N1
0.8121794025759532,NA,chicken,H5N1
0.7958638994658126,HA,chicken,H5N1
0.8110167505608885,NA,chicken,H5N1
0.8120747573708642,NA,chicken,H5N1
0.79884202290108,HA,chicken,H5N1
